id_lead,fecha_contacto   ,canal_origen,estado_lead,tiempo_respuesta,num_interacciones,especialidad,precio,dias_consulta,precio_final
313,16.10.2025 09:15:28,Web,Informacion,24,23,Neuropsicologia,60,2,120
314,16.10.2025 08:57:07,WhatsApp,Cita agendada,65,16,Psicoeducacion,30,4,120
315,16.10.2025 08:42:09,WhatsApp,Cita agendada,42,23,Psicoeducacion,30,1,30
316,16.10.2025 08:37:55,Web,Informacion,68,15,Psicoeducacion,30,2,60
317,16.10.2025 08:35:25,WhatsApp,Cita agendada,17,6,Psicoeducacion,30,1,30
318,15.10.2025 21:48:55,WhatsApp,Cita agendada,63,13,Psicoeducacion,30,5,150
319,15.10.2025 21:26:38,WhatsApp,Informacion,39,22,Psicopedagogia,80,3,240
320,15.10.2025 21:01:35,WhatsApp,Cita agendada,25,22,Psicoeducacion,30,4,120
321,15.10.2025 20:21:58,WhatsApp,Cita agendada,50,21,Psicoeducacion,30,5,150
322,15.10.2025 19:07:17,WhatsApp,Cita agendada,7,4,Psicologia clinica,35,1,35
323,23.09.2025 19:11:38,Facebook,Informacion,79,24,Psicoeducacion,30,5,150
324,15.10.2025 16:56:25,WhatsApp,Cita agendada,44,5,Psicologia clinica,35,4,140
325,15.10.2025 16:12:39,Facebook,Informacion,54,28,Psicoeducacion,30,2,60
326,15.10.2025 16:00:56,WhatsApp,Cita agendada,89,17,Neuropsicologia,60,1,60
327,15.10.2025 15:45:39,Web,Informacion,30,13,Psicoeducacion,30,3,90
328,15.10.2025 14:28:23,WhatsApp,Cita agendada,58,25,Psicoeducacion,30,5,150
329,15.10.2025 14:14:18,WhatsApp,Cita agendada,19,17,Psicoeducacion,30,2,60
330,15.10.2025 13:33:42,WhatsApp,Cita agendada,25,20,Neuropsicologia,60,2,120
331,15.10.2025 12:17:22,Facebook,Informacion,38,12,Psicologia clinica,35,5,175
332,15.10.2025 11:05:26,Facebook,Informacion,76,30,Psicoeducacion,30,2,60
333,15.10.2025 09:55:50,WhatsApp,Cita agendada,90,21,Psicoeducacion,30,1,30
334,15.10.2025 08:57:04,WhatsApp,Cita agendada,34,15,Psicoeducacion,30,3,90
335,15.10.2025 08:36:47,WhatsApp,Cita agendada,69,20,Psicoeducacion,30,2,60
336,15.10.2025 08:24:32,WhatsApp,Cita agendada,70,28,Psicoeducacion,30,2,60
337,15.10.2025 07:14:13,WhatsApp,Cita agendada,26,17,Psicoeducacion,30,3,90
338,15.10.2025 07:00:33,Facebook,Informacion,96,2,Psicoeducacion,30,2,60
339,15.10.2025 06:38:27,WhatsApp,Cita agendada,21,5,Psicologia clinica,35,4,140
340,15.10.2025 06:37:45,WhatsApp,Cita agendada,14,23,Psicologia clinica,35,4,140
341,15.10.2025 06:35:47,WhatsApp,Cita agendada,43,13,Psicoeducacion,30,4,120
342,14.10.2025 21:33:28,Facebook,Informacion,94,30,Neuropsicologia,60,4,240
343,14.10.2025 20:25:04,WhatsApp,Cita agendada,10,25,Psicoeducacion,30,1,30
344,14.10.2025 20:10:37,WhatsApp,Cita agendada,11,16,Neuropsicologia,60,5,300
345,14.10.2025 19:55:46,WhatsApp,Cita agendada,60,10,Psicoeducacion,30,2,60
346,14.10.2025 19:50:49,Web,Informacion,24,23,Psicologia clinica,35,4,140
347,14.10.2025 19:28:57,WhatsApp,Cita agendada,59,13,Psicoeducacion,30,2,60
348,14.10.2025 19:24:01,WhatsApp,Cita agendada,40,30,Neuropsicologia,60,5,300
349,14.10.2025 19:20:13,Web,Informacion,14,29,Neuropsicologia,60,4,240
350,14.10.2025 16:31:27,WhatsApp,Cita agendada,65,23,Psicologia clinica,35,2,70
351,14.10.2025 16:23:22,WhatsApp,Cita agendada,66,20,Psicoeducacion,30,2,60
352,14.10.2025 15:45:58,WhatsApp,Cita agendada,68,12,Psicoterapia,40,2,80
353,14.10.2025 12:53:10,WhatsApp,Cita agendada,60,10,Psicologia clinica,35,3,105
354,14.10.2025 11:41:12,WhatsApp,Cita agendada,33,4,Psicologia clinica,35,2,70
355,14.10.2025 11:34:09,WhatsApp,Cita agendada,43,22,Psicoeducacion,30,3,90
356,14.10.2025 09:27:32,WhatsApp,Cita agendada,82,7,Psicoeducacion,30,3,90
357,14.10.2025 08:57:54,WhatsApp,Informacion,47,9,Psicopedagogia,80,4,320
358,14.10.2025 08:37:59,WhatsApp,Cita agendada,81,18,Neuropsicologia,60,4,240
359,14.10.2025 08:01:27,Facebook,Informacion,62,12,Psicoeducacion,30,2,60
360,14.10.2025 06:30:32,WhatsApp,Cita agendada,70,19,Neuropsicologia,60,1,60
361,14.10.2025 06:14:27,WhatsApp,Cita agendada,36,4,Psicoterapia,40,5,200
362,14.10.2025 05:57:22,Web,Informacion,88,18,Psicoeducacion,30,1,30
363,14.10.2025 05:56:16,WhatsApp,Informacion,77,1,Psicoeducacion,30,5,150
364,14.10.2025 04:26:15,WhatsApp,Cita agendada,19,20,Psicoeducacion,30,2,60
365,13.10.2025 22:46:56,WhatsApp,Cita agendada,67,6,Psicoeducacion,30,3,90
366,13.10.2025 21:40:38,WhatsApp,Cita agendada,58,3,Psicologia clinica,35,2,70
367,13.10.2025 21:23:05,WhatsApp,Cita agendada,10,27,Psicoeducacion,30,5,150
368,13.10.2025 20:49:07,WhatsApp,Cita agendada,67,5,Psicoeducacion,30,5,150
369,13.10.2025 20:34:07,WhatsApp,Cita agendada,12,22,Psicologia clinica,35,4,140
370,13.10.2025 19:43:36,WhatsApp,Cita agendada,48,29,Psicoeducacion,30,4,120
371,13.10.2025 19:35:01,WhatsApp,Cita agendada,60,21,Neuropsicologia,60,3,180
372,13.10.2025 15:52:22,WhatsApp,Cita agendada,76,25,Psicoeducacion,30,3,90
373,13.10.2025 15:34:20,Web,Informacion,83,13,Psicoeducacion,30,5,150
374,13.10.2025 14:27:50,WhatsApp,Cita agendada,56,6,Psicoeducacion,30,3,90
375,13.10.2025 13:52:46,WhatsApp,Cita agendada,77,13,Psicoeducacion,30,2,60
376,13.10.2025 13:39:04,WhatsApp,Informacion,98,14,Psicoeducacion,30,2,60
377,13.10.2025 13:26:37,Web,Informacion,75,23,Psicoeducacion,30,1,30
378,13.10.2025 13:12:50,WhatsApp,Cita agendada,53,25,Psicoeducacion,30,3,90
379,04.10.2025 16:08:37,WhatsApp,Cita agendada,76,4,Psicologia clinica,35,1,35
380,13.10.2025 11:45:24,WhatsApp,Informacion,99,3,Psicologia clinica,35,5,175
381,13.10.2025 11:22:32,Web,Informacion,57,9,Psicoeducacion,30,2,60
382,13.10.2025 11:12:54,WhatsApp,Cita agendada,47,5,Psicoeducacion,30,5,150
383,13.10.2025 10:38:09,WhatsApp,Cita agendada,20,19,Psicoeducacion,30,3,90
384,13.10.2025 08:23:02,WhatsApp,Cita agendada,52,27,Neuropsicologia,60,4,240
385,12.10.2025 22:31:52,WhatsApp,Cita agendada,31,16,Psicoeducacion,30,4,120
386,12.10.2025 22:31:40,WhatsApp,Cita agendada,17,29,Psicoeducacion,30,3,90
387,12.10.2025 22:02:54,WhatsApp,Cita agendada,32,27,Psicoeducacion,30,5,150
388,12.10.2025 22:02:46,WhatsApp,Cita agendada,19,28,Psicoeducacion,30,3,90
389,12.10.2025 20:59:25,Facebook,Informacion,15,4,Psicologia clinica,35,1,35
390,12.10.2025 20:32:29,WhatsApp,Cita agendada,41,19,Psicoeducacion,30,3,90
391,12.10.2025 18:15:34,WhatsApp,Cita agendada,66,25,Psicologia clinica,35,1,35
392,12.10.2025 14:33:45,WhatsApp,Informacion,92,1,Psicoeducacion,30,4,120
393,12.10.2025 14:33:18,Web,Informacion,52,23,Psicologia clinica,35,5,175
394,12.10.2025 14:01:08,WhatsApp,Cita agendada,65,16,Psicoeducacion,30,3,90
395,12.10.2025 13:56:48,WhatsApp,Cita agendada,79,15,Psicoeducacion,30,2,60
396,12.10.2025 13:18:20,Web,Informacion,12,29,Psicoeducacion,30,1,30
397,12.10.2025 12:18:51,WhatsApp,Informacion,92,3,Psicoeducacion,30,2,60
398,12.10.2025 09:26:45,Web,Informacion,96,13,Neuropsicologia,60,2,120
399,11.10.2025 23:15:06,WhatsApp,Cita agendada,80,8,Neuropsicologia,60,1,60
400,11.10.2025 21:58:01,Facebook,Informacion,16,5,Psicologia clinica,35,4,140
401,11.10.2025 19:47:20,WhatsApp,Cita agendada,86,5,Psicoeducacion,30,4,120
402,11.10.2025 18:30:06,WhatsApp,Informacion,30,1,Psicoeducacion,30,3,90
403,11.10.2025 18:19:51,WhatsApp,Cita agendada,20,4,Psicoeducacion,30,3,90
404,11.10.2025 16:43:20,WhatsApp,Cita agendada,44,16,Psicologia clinica,35,2,70
405,11.10.2025 14:54:42,WhatsApp,Cita agendada,53,19,Psicoeducacion,30,5,150
406,11.10.2025 14:25:14,Web,Informacion,20,15,Psicoeducacion,30,1,30
407,11.10.2025 13:29:50,WhatsApp,Cita agendada,8,16,Psicoeducacion,30,3,90
408,11.10.2025 13:29:34,WhatsApp,Cita agendada,52,18,Psicoeducacion,30,5,150
409,11.10.2025 12:42:54,Facebook,Informacion,5,30,Psicologia clinica,35,3,105
410,11.10.2025 11:51:52,Instagram,Informacion,47,26,Neuropsicologia,60,2,120
411,11.10.2025 10:39:01,WhatsApp,Cita agendada,82,16,Psicoeducacion,30,2,60
412,11.10.2025 10:25:32,WhatsApp,Informacion,72,1,Neuropsicologia,60,1,60
413,11.10.2025 10:20:30,Facebook,Informacion,50,26,Psicologia clinica,35,3,105
414,11.10.2025 10:00:08,WhatsApp,Informacion,22,1,Neuropsicologia,60,5,300
415,11.10.2025 09:44:38,WhatsApp,Cita agendada,15,14,Psicologia clinica,35,5,175
416,11.10.2025 09:01:52,WhatsApp,Cita agendada,7,29,Neuropsicologia,60,5,300
417,11.10.2025 08:42:58,WhatsApp,Informacion,13,2,Psicoeducacion,30,3,90
418,11.10.2025 08:14:28,WhatsApp,Cita agendada,6,12,Psicologia clinica,35,4,140
419,11.10.2025 08:14:16,WhatsApp,Cita agendada,80,6,Neuropsicologia,60,5,300
420,11.10.2025 06:50:52,Web,Informacion,6,1,Psicologia clinica,35,3,105
421,11.10.2025 06:28:35,Web,Informacion,81,20,Neuropsicologia,60,5,300
422,11.10.2025 06:16:49,WhatsApp,Cita agendada,19,7,Psicoeducacion,30,1,30
423,11.10.2025 05:16:06,WhatsApp,Cita agendada,63,7,Psicoeducacion,30,1,30
424,11.10.2025 03:41:22,WhatsApp,Cita agendada,90,18,Psicoeducacion,30,2,60
425,10.10.2025 21:46:04,WhatsApp,Informacion,21,2,Psicoeducacion,30,3,90
426,10.10.2025 20:24:54,WhatsApp,Informacion,46,1,Psicoeducacion,30,1,30
427,10.10.2025 19:23:43,WhatsApp,Cita agendada,69,7,Psicoeducacion,30,5,150
428,10.10.2025 19:19:48,WhatsApp,Cita agendada,39,17,Psicologia clinica,35,3,105
429,10.10.2025 19:10:50,Web,Informacion,30,9,Neuropsicologia,60,4,240
430,10.10.2025 19:08:28,Web,Informacion,90,19,Psicologia clinica,35,5,175
431,10.10.2025 18:57:52,WhatsApp,Cita agendada,52,25,Psicoeducacion,30,5,150
432,10.10.2025 18:54:40,WhatsApp,Cita agendada,71,10,Psicoeducacion,30,5,150
433,10.10.2025 18:32:55,WhatsApp,Informacion,98,28,Psicopedagogia,80,2,160
434,10.10.2025 18:02:13,WhatsApp,Cita agendada,90,21,Neuropsicologia,60,5,300
435,10.10.2025 17:59:11,WhatsApp,Cita agendada,46,28,Psicologia clinica,35,3,105
436,10.10.2025 17:22:34,Web,Informacion,30,26,Neuropsicologia,60,1,60
437,10.10.2025 17:00:41,WhatsApp,Cita agendada,10,15,Neuropsicologia,60,4,240
438,10.10.2025 11:44:43,WhatsApp,Cita agendada,86,5,Psicologia clinica,35,3,105
439,10.10.2025 11:18:22,WhatsApp,Cita agendada,62,22,Psicoeducacion,30,1,30
440,10.10.2025 10:57:43,WhatsApp,Cita agendada,45,3,Psicoeducacion,30,1,30
441,10.10.2025 09:48:51,WhatsApp,Informacion,67,19,Psicopedagogia,80,1,80
442,10.10.2025 08:00:45,WhatsApp,Cita agendada,80,29,Psicoeducacion,30,4,120
443,10.10.2025 06:46:27,WhatsApp,Cita agendada,90,9,Psicoeducacion,30,4,120
444,09.10.2025 21:02:25,WhatsApp,Cita agendada,51,20,Psicologia clinica,35,2,70
445,09.10.2025 18:10:07,WhatsApp,Cita agendada,77,24,Psicoeducacion,30,5,150
446,09.10.2025 15:45:44,WhatsApp,Cita agendada,10,9,Psicologia clinica,35,1,35
447,09.10.2025 14:48:14,WhatsApp,Cita agendada,72,12,Psicoeducacion,30,5,150
448,09.10.2025 13:47:28,WhatsApp,Cita agendada,46,10,Psicologia clinica,35,4,140
449,09.10.2025 12:08:17,WhatsApp,Cita agendada,87,27,Psicoeducacion,30,2,60
450,09.10.2025 11:27:37,WhatsApp,Informacion,91,21,Neuropsicologia,60,1,60
451,09.10.2025 09:54:43,WhatsApp,Cita agendada,7,30,Psicoeducacion,30,4,120
452,09.10.2025 08:48:56,WhatsApp,Cita agendada,53,15,Psicoeducacion,30,4,120
453,09.10.2025 08:26:14,WhatsApp,Informacion,10,1,Psicoeducacion,30,5,150
454,08.10.2025 21:13:07,Web,Informacion,57,27,Psicologia clinica,35,1,35
455,08.10.2025 11:52:51,Web,Informacion,48,14,Neuropsicologia,60,4,240
456,08.10.2025 11:07:23,Facebook,Informacion,25,19,Psicoeducacion,30,4,120
457,08.10.2025 11:04:31,WhatsApp,Cita agendada,56,4,Psicoeducacion,30,3,90
458,08.10.2025 04:48:30,WhatsApp,Cita agendada,59,3,Neuropsicologia,60,5,300
459,07.10.2025 20:21:22,WhatsApp,Cita agendada,30,16,Psicoeducacion,30,3,90
460,07.10.2025 19:36:28,Web,Informacion,35,7,Psicoeducacion,30,5,150
461,07.10.2025 18:58:57,WhatsApp,Cita agendada,60,15,Neuropsicologia,60,4,240
462,07.10.2025 18:36:56,WhatsApp,Cita agendada,12,28,Psicoeducacion,30,2,60
463,07.10.2025 16:34:06,Web,Informacion,55,30,Psicologia clinica,35,4,140
464,07.10.2025 13:32:11,Web,Informacion,63,13,Psicoeducacion,30,1,30
465,07.10.2025 13:01:49,WhatsApp,Cita agendada,15,9,Psicoeducacion,30,2,60
466,07.10.2025 13:00:20,WhatsApp,Cita agendada,27,22,Psicoeducacion,30,4,120
467,07.10.2025 12:13:18,WhatsApp,Cita agendada,66,15,Psicoeducacion,30,1,30
468,07.10.2025 11:34:13,Facebook,Informacion,36,2,Psicoeducacion,30,4,120
469,07.10.2025 11:27:00,WhatsApp,Cita agendada,30,9,Neuropsicologia,60,5,300
470,07.10.2025 11:19:14,WhatsApp,Cita agendada,71,18,Psicoeducacion,30,4,120
471,07.10.2025 09:56:08,WhatsApp,Informacion,97,4,Psicoeducacion,30,2,60
472,07.10.2025 08:10:21,WhatsApp,Cita agendada,18,24,Psicoeducacion,30,1,30
473,06.10.2025 19:14:12,Facebook,Informacion,93,10,Psicologia clinica,35,2,70
474,06.10.2025 18:55:45,Instagram,Informacion,27,10,Psicoeducacion,30,2,60
475,06.10.2025 18:38:43,WhatsApp,Cita agendada,48,11,Psicologia clinica,35,3,105
476,06.10.2025 18:20:19,WhatsApp,Cita agendada,39,5,Psicoeducacion,30,1,30
477,06.10.2025 17:27:57,WhatsApp,Cita agendada,44,20,Psicoeducacion,30,4,120
478,06.10.2025 15:07:27,WhatsApp,Cita agendada,51,3,Psicologia clinica,35,5,175
479,06.10.2025 13:39:35,WhatsApp,Cita agendada,65,16,Psicoterapia,40,5,200
480,06.10.2025 13:16:18,WhatsApp,Cita agendada,65,6,Psicologia clinica,35,5,175
481,06.10.2025 12:49:52,WhatsApp,Cita agendada,80,3,Psicologia clinica,35,1,35
482,06.10.2025 11:59:39,WhatsApp,Cita agendada,23,19,Psicoeducacion,30,1,30
483,06.10.2025 10:21:24,WhatsApp,Cita agendada,27,19,Neuropsicologia,60,2,120
484,06.10.2025 10:17:24,WhatsApp,Cita agendada,88,26,Psicoeducacion,30,2,60
485,06.10.2025 09:21:25,WhatsApp,Cita agendada,33,30,Neuropsicologia,60,5,300
486,06.10.2025 07:37:29,Facebook,Informacion,68,4,Psicoeducacion,30,5,150
487,05.10.2025 18:22:57,WhatsApp,Cita agendada,79,26,Psicoeducacion,30,5,150
488,05.10.2025 12:15:40,WhatsApp,Cita agendada,36,11,Psicoeducacion,30,5,150
489,05.10.2025 11:41:18,WhatsApp,Cita agendada,5,6,Psicoeducacion,30,1,30
490,05.10.2025 07:59:47,WhatsApp,Cita agendada,60,8,Psicoeducacion,30,4,120
491,05.10.2025 07:49:49,WhatsApp,Cita agendada,81,3,Psicoeducacion,30,5,150
492,05.10.2025 06:14:50,Web,Informacion,95,30,Psicoeducacion,30,3,90
493,04.10.2025 20:52:40,WhatsApp,Informacion,99,25,Psicoeducacion,30,3,90
494,04.10.2025 19:50:43,WhatsApp,Informacion,64,1,Psicoeducacion,30,2,60
495,04.10.2025 07:04:10,WhatsApp,Cita agendada,78,10,Psicoeducacion,30,2,60
496,03.10.2025 17:35:43,WhatsApp,Cita agendada,78,23,Psicoeducacion,30,4,120
497,03.10.2025 17:17:23,WhatsApp,Informacion,37,1,Psicoeducacion,30,2,60
498,03.10.2025 16:44:31,Facebook,Informacion,40,27,Psicologia clinica,35,4,140
499,03.10.2025 16:21:37,Web,Informacion,37,3,Psicoeducacion,30,2,60
500,03.10.2025 16:06:51,WhatsApp,Cita agendada,80,28,Neuropsicologia,60,5,300
501,03.10.2025 12:55:40,WhatsApp,Cita agendada,55,14,Psicoeducacion,30,4,120
502,03.10.2025 12:18:53,WhatsApp,Cita agendada,33,24,Neuropsicologia,60,5,300
503,03.10.2025 12:05:59,WhatsApp,Cita agendada,15,10,Psicoeducacion,30,4,120
504,26.09.2025 17:26:36,WhatsApp,Cita agendada,81,26,Psicoeducacion,30,5,150
505,03.10.2025 10:02:51,WhatsApp,Cita agendada,79,26,Psicoeducacion,30,3,90
506,03.10.2025 07:33:33,WhatsApp,Cita agendada,34,16,Psicoeducacion,30,1,30
507,02.10.2025 21:29:21,WhatsApp,Cita agendada,71,20,Psicoeducacion,30,1,30
508,02.10.2025 19:44:22,Instagram,Informacion,98,11,Psicologia clinica,35,1,35
509,02.10.2025 19:17:15,WhatsApp,Cita agendada,27,3,Psicoeducacion,30,2,60
510,02.10.2025 18:46:07,WhatsApp,Cita agendada,6,22,Psicologia clinica,35,2,70
511,02.10.2025 17:23:56,WhatsApp,Cita agendada,29,6,Psicoeducacion,30,1,30
512,02.10.2025 16:01:32,WhatsApp,Cita agendada,77,25,Psicoeducacion,30,5,150
513,02.10.2025 15:59:15,Instagram,Informacion,14,25,Psicoeducacion,30,1,30
514,02.10.2025 15:28:20,WhatsApp,Cita agendada,25,20,Psicoeducacion,30,1,30
515,02.10.2025 14:42:50,WhatsApp,Cita agendada,84,7,Psicologia clinica,35,2,70
516,02.10.2025 14:35:24,WhatsApp,Cita agendada,71,5,Neuropsicologia,60,2,120
517,02.10.2025 14:27:09,WhatsApp,Cita agendada,53,30,Psicoeducacion,30,2,60
518,02.10.2025 13:53:04,WhatsApp,Informacion,89,1,Psicoeducacion,30,3,90
519,02.10.2025 13:39:12,WhatsApp,Informacion,92,24,Neuropsicologia,60,5,300
520,02.10.2025 13:26:54,WhatsApp,Cita agendada,67,30,Psicoeducacion,30,2,60
521,02.10.2025 12:56:28,WhatsApp,Cita agendada,73,30,Neuropsicologia,60,5,300
522,02.10.2025 12:45:21,Web,Informacion,8,7,Psicoeducacion,30,3,90
523,02.10.2025 11:50:57,WhatsApp,Cita agendada,70,13,Psicoeducacion,30,4,120
524,02.10.2025 10:56:47,WhatsApp,Cita agendada,79,5,Psicoeducacion,30,5,150
525,02.10.2025 10:50:30,WhatsApp,Cita agendada,41,21,Psicoeducacion,30,1,30
526,05.09.2025 21:29:42,WhatsApp,Informacion,91,2,Psicoeducacion,30,1,30
527,02.10.2025 08:41:01,WhatsApp,Informacion,94,21,Psicoeducacion,30,4,120
528,02.10.2025 08:21:28,WhatsApp,Informacion,92,29,Psicoeducacion,30,1,30
529,02.10.2025 06:49:17,WhatsApp,Cita agendada,89,16,Psicoterapia,40,4,160
530,01.10.2025 22:25:50,Facebook,Informacion,60,15,Psicologia clinica,35,5,175
531,01.10.2025 18:34:48,Web,Informacion,89,14,Neuropsicologia,60,2,120
532,01.10.2025 18:05:52,WhatsApp,Cita agendada,87,17,Psicologia clinica,35,2,70
533,01.10.2025 17:54:39,WhatsApp,Cita agendada,34,22,Psicoeducacion,30,4,120
534,20.09.2025 10:29:50,WhatsApp,Cita agendada,13,20,Psicoeducacion,30,1,30
535,01.10.2025 15:49:30,WhatsApp,Cita agendada,57,30,Neuropsicologia,60,2,120
536,01.10.2025 15:21:30,WhatsApp,Cita agendada,39,29,Psicoterapia,40,5,200
537,01.10.2025 14:16:22,Web,Informacion,80,25,Neuropsicologia,60,3,180
538,01.10.2025 13:57:46,Web,Informacion,31,12,Psicoeducacion,30,3,90
539,01.10.2025 13:11:27,WhatsApp,Cita agendada,72,10,Neuropsicologia,60,2,120
540,01.10.2025 11:47:27,WhatsApp,Cita agendada,88,18,Psicoeducacion,30,2,60
541,01.10.2025 10:38:05,WhatsApp,Informacion,95,6,Psicoeducacion,30,5,150
542,01.10.2025 10:33:43,WhatsApp,Cita agendada,39,19,Psicoeducacion,30,1,30
543,01.10.2025 07:21:14,WhatsApp,Cita agendada,50,15,Psicoeducacion,30,2,60
544,30.09.2025 22:23:46,WhatsApp,Cita agendada,21,27,Neuropsicologia,60,3,180
545,30.09.2025 19:04:11,WhatsApp,Cita agendada,48,17,Psicologia clinica,35,2,70
546,30.09.2025 18:12:43,WhatsApp,Cita agendada,65,19,Psicoeducacion,30,4,120
547,30.09.2025 17:49:08,WhatsApp,Cita agendada,8,23,Psicologia clinica,35,5,175
548,30.09.2025 16:55:14,WhatsApp,Cita agendada,34,10,Psicoeducacion,30,2,60
549,30.09.2025 15:09:40,Web,Informacion,8,2,Psicologia clinica,35,5,175
550,30.09.2025 14:01:27,WhatsApp,Cita agendada,15,9,Psicologia clinica,35,2,70
551,30.09.2025 13:38:23,WhatsApp,Cita agendada,83,3,Neuropsicologia,60,5,300
552,30.09.2025 12:39:45,WhatsApp,Cita agendada,39,27,Psicologia clinica,35,4,140
553,30.09.2025 12:27:50,Web,Informacion,85,5,Psicoeducacion,30,4,120
554,30.09.2025 10:25:56,WhatsApp,Cita agendada,26,17,Psicoeducacion,30,1,30
555,30.09.2025 09:43:38,WhatsApp,Cita agendada,20,10,Psicoeducacion,30,1,30
556,30.09.2025 08:53:40,Web,Informacion,89,14,Psicoeducacion,30,1,30
557,30.09.2025 08:38:46,WhatsApp,Cita agendada,85,21,Psicoeducacion,30,5,150
558,30.09.2025 00:28:54,WhatsApp,Cita agendada,73,16,Psicologia clinica,35,5,175
559,29.09.2025 20:22:49,WhatsApp,Cita agendada,45,20,Psicoeducacion,30,2,60
560,29.09.2025 19:33:54,WhatsApp,Informacion,14,2,Psicopedagogia,80,4,320
561,29.09.2025 18:15:20,WhatsApp,Cita agendada,71,28,Psicoeducacion,30,1,30
562,29.09.2025 17:56:18,WhatsApp,Cita agendada,10,12,Neuropsicologia,60,2,120
563,29.09.2025 17:47:01,WhatsApp,Cita agendada,79,14,Neuropsicologia,60,1,60
564,29.09.2025 17:40:11,WhatsApp,Cita agendada,61,12,Psicoeducacion,30,2,60
565,29.09.2025 17:29:59,Web,Informacion,24,5,Neuropsicologia,60,3,180
566,29.09.2025 16:32:43,Facebook,Informacion,90,20,Psicologia clinica,35,4,140
567,29.09.2025 15:19:19,Web,Informacion,36,17,Psicologia clinica,35,5,175
568,29.09.2025 15:00:42,WhatsApp,Informacion,13,2,Psicoeducacion,30,3,90
569,29.09.2025 14:01:31,Web,Informacion,24,18,Psicoeducacion,30,4,120
570,29.09.2025 13:45:47,WhatsApp,Cita agendada,79,10,Psicoeducacion,30,3,90
571,29.09.2025 13:35:56,WhatsApp,Cita agendada,34,3,Psicoeducacion,30,1,30
572,29.09.2025 13:33:47,WhatsApp,Cita agendada,44,18,Psicologia clinica,35,4,140
573,29.09.2025 12:31:37,Web,Informacion,55,14,Psicoeducacion,30,1,30
574,29.09.2025 11:44:28,WhatsApp,Informacion,65,25,Psicopedagogia,80,1,80
575,29.09.2025 11:40:08,Web,Informacion,15,12,Psicologia clinica,35,3,105
576,29.09.2025 07:24:59,WhatsApp,Cita agendada,78,30,Psicoeducacion,30,5,150
577,29.09.2025 00:22:40,Facebook,Informacion,44,28,Psicologia clinica,35,3,105
578,28.09.2025 21:38:42,Facebook,Informacion,8,14,Psicoterapia,40,4,160
579,28.09.2025 20:47:06,WhatsApp,Cita agendada,75,4,Neuropsicologia,60,3,180
580,28.09.2025 20:10:30,WhatsApp,Cita agendada,19,21,Neuropsicologia,60,3,180
581,28.09.2025 19:59:35,Web,Informacion,66,26,Neuropsicologia,60,3,180
582,28.09.2025 16:31:09,WhatsApp,Cita agendada,52,16,Neuropsicologia,60,4,240
583,28.09.2025 13:45:06,WhatsApp,Cita agendada,28,21,Psicoeducacion,30,2,60
584,28.09.2025 13:35:45,WhatsApp,Informacion,22,1,Psicologia clinica,35,3,105
585,28.09.2025 12:01:53,WhatsApp,Cita agendada,74,9,Psicologia clinica,35,5,175
586,28.09.2025 11:48:37,WhatsApp,Cita agendada,12,17,Psicologia clinica,35,2,70
587,28.09.2025 11:47:50,WhatsApp,Informacion,13,14,Psicopedagogia,80,2,160
588,28.09.2025 11:33:00,WhatsApp,Cita agendada,5,16,Psicologia clinica,35,2,70
589,28.09.2025 10:35:33,WhatsApp,Cita agendada,47,27,Psicoeducacion,30,1,30
590,28.09.2025 08:56:35,WhatsApp,Cita agendada,56,14,Psicologia clinica,35,5,175
591,28.09.2025 06:20:21,Facebook,Informacion,77,28,Psicopedagogia,80,4,320
592,27.09.2025 21:24:56,WhatsApp,Informacion,91,30,Psicoeducacion,30,1,30
593,27.09.2025 20:23:13,WhatsApp,Informacion,98,1,Psicoeducacion,30,1,30
594,27.09.2025 20:00:20,WhatsApp,Cita agendada,15,14,Psicoeducacion,30,1,30
595,27.09.2025 18:41:31,WhatsApp,Cita agendada,15,19,Psicoeducacion,30,5,150
596,27.09.2025 18:12:34,Web,Informacion,84,11,Neuropsicologia,60,1,60
597,27.09.2025 17:44:47,WhatsApp,Informacion,91,26,Psicoeducacion,30,5,150
598,27.09.2025 16:57:20,WhatsApp,Cita agendada,31,28,Neuropsicologia,60,3,180
599,27.09.2025 16:27:22,Facebook,Informacion,26,7,Neuropsicologia,60,4,240
600,27.09.2025 16:24:14,WhatsApp,Informacion,36,1,Psicologia clinica,35,4,140
601,27.09.2025 15:44:23,WhatsApp,Informacion,58,1,Psicoeducacion,30,1,30
602,27.09.2025 15:43:56,WhatsApp,Cita agendada,32,22,Psicologia clinica,35,3,105
603,27.09.2025 14:09:52,WhatsApp,Cita agendada,26,26,Psicoeducacion,30,3,90
604,27.09.2025 11:04:47,WhatsApp,Cita agendada,70,29,Psicoeducacion,30,5,150
605,27.09.2025 09:06:21,WhatsApp,Cita agendada,9,24,Neuropsicologia,60,4,240
606,26.09.2025 20:04:17,WhatsApp,Cita agendada,23,11,Psicoeducacion,30,2,60
607,26.09.2025 18:16:02,WhatsApp,Informacion,95,19,Psicoeducacion,30,5,150
